drug,median_score,mean_score,min_score,max_score,std_score,n_signatures,n_cell_lines,frac_negative,moa,target,pval_reversal,fdr_reversal,pval_mimicking,fdr_mimicking
digitoxin,-0.12870818376541138,-0.12870818376541138,-0.12870818376541138,-0.12870818376541138,0.0,1,1,1.0,ATPase inhibitor,ATP1A1,0.3565,0.9537962809917355,0.6437,0.9848224550898204
AT-CSC-18,-0.12832577526569366,-0.06538106873631477,-0.21237367391586304,0.16080695390701294,0.13566005515402774,8,8,0.625,,,0.1871,0.8695810344827586,0.8129,1.0
CNQX,-0.1282040923833847,-0.04916605850060781,-0.17663627862930298,0.14147818088531494,0.13132282743643878,6,6,0.6666666666666666,Glutamate receptor antagonist,GRIA1,0.2103,0.879313076923077,0.7897,1.0
lovastatin,-0.1280360221862793,-0.07748008767763774,-0.20769211649894714,0.13367944955825806,0.10731026748590253,9,9,0.7777777777777778,HMGCR inhibitor,HMGCR,0.1936,0.8695810344827586,0.8074,1.0
GBR-13069,-0.12787963449954987,-0.07397504895925522,-0.1377352476119995,0.09759432077407837,0.0992321998543572,4,4,0.75,Dopamine uptake inhibitor,SLC6A3,0.2382,0.8929445255474452,0.7618,1.0
SN-38,-0.12772899866104126,-0.09571514527002971,-0.16499024629592896,0.08066421747207642,0.08528816066410265,6,6,0.8333333333333334,Topoisomerase inhibitor,TOP1,0.2135,0.879313076923077,0.7865,1.0
galantamine,-0.12750300765037537,-0.041264934199196954,-0.2046096920967102,0.14949709177017212,0.15139624082770956,7,7,0.5714285714285714,Acetylcholinesterase inhibitor,ACHE,0.2195,0.879313076923077,0.7812,1.0
enalapril,-0.1271437406539917,-0.1007744095155171,-0.22468018531799316,0.16222073137760162,0.11515025809998912,7,7,0.8571428571428571,Angiotensin converting enzyme inhibitor,ACE,0.2237,0.879313076923077,0.7772,1.0
hyoscyamine,-0.12697574496269226,-0.04515707679092884,-0.20883935689926147,0.21582689881324768,0.14593097675121205,8,8,0.625,,,0.1974,0.8695810344827586,0.8027,1.0
rifaximin,-0.12674981355667114,-0.049795677264531456,-0.1770765781402588,0.18446969985961914,0.14641186081933447,6,6,0.6666666666666666,RNA synthesis inhibitor,NR1I2,0.2214,0.879313076923077,0.7786,1.0
A-443654,-0.12662231922149658,-0.055418137799609794,-0.14928847551345825,0.20175904035568237,0.1225161906995189,11,11,0.7272727272727273,,,0.1824,0.8695810344827586,0.8183,1.0
vicriviroc,-0.12661071866750717,-0.061128747959931694,-0.1825924515724182,0.13330858945846558,0.12126956271118704,6,6,0.6666666666666666,CCK receptor antagonist,CCR5,0.2228,0.879313076923077,0.7772,1.0
norethindrone,-0.1254519447684288,-0.06278390934069951,-0.21494624018669128,0.12673819065093994,0.13561800748413083,6,6,0.6666666666666666,Progestogen hormone,PGR,0.2304,0.8887614814814815,0.7696,1.0
calcifediol,-0.1252317726612091,-0.1252317726612091,-0.12944981455802917,-0.12101373076438904,0.004218041896820068,2,2,1.0,Vitamin D receptor agonist,VDR,0.2578,0.9409699999999999,0.7422,1.0
